3.94842000287, -0.319131804436, 1
5.91381340478, 0.125970072988, 1
-0.0130819378165, 5.29591018256, -1
-0.193497244306, 5.82337190063, -1
1.19396282934, 5.39506384024, -1
3.9181269404, 0.324122161764, 1
-0.838550491484, 4.06895979067, -1
3.48961856871, 1.7708591839, 1
-0.487687835137, 3.72658413259, -1
3.61165437992, 0.461045088349, 1
0.66940885773, 5.27512279952, -1
0.771099466616, 3.13368931198, -1
4.71905520372, 0.179252431518, 1
4.45121050899, -0.377443059639, 1
0.264322366798, 3.18670673601, -1
0.786590210776, 5.76940331456, -1
3.56653740414, -0.570457086332, 1
1.06571325744, 4.83826510091, -1
1.49500211578, 3.39805311895, -1
5.21717004193, 1.03643746974, 1
5.2664613005, 0.934630939748, 1
3.70840466651, 0.448143997595, 1
3.97019811726, 1.63535403759, 1
0.874154194905, 5.254460366, -1
3.78879530856, -0.856824411463, 1
5.858048571, 0.554408432056, 1
0.370945435521, 3.49062548352, -1
0.361799504184, 4.84151388761, -1
0.918970680323, 4.16631089908, -1
1.84432400255, 4.20892221537, -1
-0.638723603684, 4.92289526615, -1
4.8193496676, 1.6486004002, 1
-0.0199639073101, 3.62366397638, -1
5.29765396297, -0.0264099850511, 1
1.61998823574, 3.46943077815, -1
0.76955197219, 5.63978655683, -1
1.507915385, 3.47191579873, -1
1.28253819835, 3.80345798443, -1
0.933640240182, 5.22467520154, -1
4.11812889928, -0.877581713313, 1
5.28453638273, 0.0754721483319, 1
4.12702156948, 0.324044781858, 1
0.461191883118, 3.37953424177, -1
3.17584981505, 1.87219014782, 1
1.93391662329, 5.09831818226, -1
1.80934650455, 5.05107464322, -1
3.81875678412, 1.23874220144, 1
3.18416392481, 1.22293228646, 1
1.23762918699, 5.17619092253, -1
-0.0589745877358, 5.05649139737, -1
-0.736582804866, 4.10093293339, -1
-0.748883270682, 4.08238759285, -1
4.34801419039, 0.630798003079, 1
1.49085332232, 5.21519016825, -1
1.70787036461, 3.460636482, -1
1.39935455087, 3.59113119038, -1
3.59929593344, 0.737331092336, 1
4.77842001155, -0.25846068279, 1
4.47264878534, 0.365532045574, 1
1.50496840251, 4.32028973904, -1
5.38475485209, 1.65033633549, 1
3.4753748466, 0.202568795825, 1
-0.307659467207, 4.38303524194, -1
5.04745277284, 0.467735103142, 1
3.03919415547, -0.872500038691, 1
5.27451202099, 1.51112266347, 1
-0.905137034482, 5.93361973806, -1
1.13880062429, 3.13669756238, -1
1.688164039, 4.9569910606, -1
5.53905015918, 0.855680169969, 1
5.62576468316, -0.79833551355, 1
4.56788460721, -0.847863790728, 1
0.124607186089, 3.82706381046, -1
3.5594950629, 1.4990493468, 1
-0.263063420801, 4.12055603113, -1
5.91220707851, 1.74074483769, 1
1.06024584508, 4.48596990282, -1
4.17050301483, 0.342505142088, 1
-0.148700844159, 3.67434183563, -1
5.49174042895, 1.06992699261, 1
1.800717232, 4.7193980829, -1
4.65843289836, 1.02335640647, 1
4.84651438983, 1.77212288381, 1
-0.102493330726, 3.02243054272, -1
3.58306578584, -0.0552546892855, 1
-0.408085139808, 4.63994093422, -1
0.476651788651, 3.71276125111, -1
3.43244906951, -0.61501369765, 1
3.6563360066, 0.249165019742, 1
-0.927530203169, 4.25247521352, -1
-0.748182736599, 3.07958734727, -1
-0.494433745309, 5.06865623513, -1
5.90504001062, 0.0989578636762, 1
0.878971546079, 4.25780513087, -1
4.28358847544, -0.26431429827, 1
4.02194748993, 0.682252309987, 1
5.65813833906, 1.44799669701, 1
5.3880440938, 1.70228266604, 1
4.4558760906, -0.30914532529, 1
4.13718336471, 0.642498741492, 1
